id,dataset,k=2,k=3,k=4,
151,sat_k2fix_d,0.0143358,0.0218345,0.0909665,
152,sat_k2fix,0.00808281,0.022159,0.0272206,
153,sat_k2fix_p,0.0201763,0.0301382,0.0640744,
154,sat_manol_c10_i_d,0.0283932,0.0441285,0.0573575,
155,sat_manol_c10_i,0.0461692,0.078328,0.108314,
156,sat_manol_c10_i_p,0.0423392,0.0688185,0.114015,
157,sat_manol_c10_d,0.041507,0.0612393,0.0957328,
158,sat_manol_c10,0.0882683,0.129561,0.15199,
159,sat_manol_c10_p,0.058174,0.119668,0.152813,
160,sat_manol_c8_d,0.0257201,0.0436906,0.106435,
161,sat_manol_c8,0.0269478,0.102247,0.104197,
162,sat_manol_c8_p,0.0360174,0.0491343,0.108316,
163,sat_manol_g10_i_d,0.0282203,0.0492599,0.0655789,
164,sat_manol_g10_i,0.0451149,0.0807788,0.112641,
165,sat_manol_g10_i_p,0.0436932,0.0841359,0.116737,
166,sat_MD5-28-1_d,0.0118923,0.0437571,0.0291677,
167,sat_MD5-28-1,0.0139821,0.0267362,0.0315194,
168,sat_MD5-28-1_p,0.0121082,0.0220162,0.0306999,
169,sat_MD5-28-2_d,0.0136551,0.026209,0.047807,
170,sat_MD5-28-2,0.014578,0.0228225,0.033944,
171,sat_MD5-28-2_p,0.0117607,0.0173044,0.0307955,
172,sat_MD5-28-4_d,0.0106929,0.030058,0.0233427,
173,sat_MD5-28-4,0.0157753,0.0247106,0.0343159,
174,sat_MD5-28-4_p,0.0115233,0.0190312,0.0297251,
175,sat_MD5-29-4_d,0.0118897,0.029167,0.0386876,
176,sat_MD5-29-4,0.0137879,0.0237977,0.0345446,
177,sat_MD5-29-4_p,0.0134514,0.0191646,0.0327919,
178,sat_MD5-30-4_d,0.0118566,0.0223402,0.0282123,
179,sat_MD5-30-4,0.0166253,0.0285868,0.0382108,
180,sat_MD5-30-4_p,0.0113892,0.0216533,0.0306306,
181,sat_MD5-30-5_d,0.0133724,0.0202661,0.0261268,
182,sat_MD5-30-5,0.0147127,0.0239877,0.0376469,
183,sat_MD5-30-5_p,0.00912182,0.016971,0.0289819,
184,sat_min_d,0.0255592,0.0433976,0.0866331,
185,sat_min,0.0302504,0.0452619,0.0948595,
186,sat_min_p,0.0276766,0.0529478,0.0784293,
187,sat_p30_d,0.0292256,0.0776264,0.0963803,
188,sat_p30,0.0345313,0.0938044,0.169439,
189,sat_p30_p,0.0547911,0.118158,0.121055,
190,sat_p30_NOT_d,0.0160717,0.0697153,0.0444077,
191,sat_p30_NOT,0.0306357,0.0521272,0.0791269,
192,sat_p30_NOT_p,0.0335124,0.0630036,0.0998468,
193,sat_non_p30_d,0.0271525,0.0789492,0.094348,
194,sat_non_p30,0.0356345,0.114689,0.143846,
195,sat_non_p30_p,0.0550702,0.0979474,0.118104,
196,sat_post_d,0.0389204,0.0607978,0.100396,
197,sat_post,0.0378934,0.0660653,0.099228,
198,sat_post_p,0.038312,0.0735909,0.0895538,
199,sat_post-ee_d,0.0301078,0.055778,0.0929696,
200,sat_post-ee,0.0318345,0.0554913,0.0995291,
201,sat_post-ee_p,0.0253532,0.0649321,0.0888159,
202,sat_L100_d,0.0938526,0.126093,0.3262,
203,sat_L100,0.0538793,0.101778,0.217431,
204,sat_L100_p,0.0803708,0.136935,0.193847,
205,sat_L150_d,0.188601,0.24431,0.652809,
206,sat_L150,0.0718118,0.170554,0.473176,
207,sat_L150_p,0.0726464,0.178584,0.274121,
208,sat_L200_d,0.170127,0.197051,0.255129,
209,sat_L200,0.131804,0.469582,0.342671,
210,sat_L200_p,0.385698,0.40864,0.59098,
211,sat_L80_d,0.0825459,0.126323,0.179444,
212,sat_L80,0.043416,0.118402,0.451062,
213,sat_L80_p,0.0620911,0.101397,0.167873,
214,sat_k100_1d,0.0567566,0.105066,0.265107,
215,sat_k100_1,0.0855718,0.161213,0.231018,
216,sat_k100_1p,0.077712,0.166102,0.220065,
217,sat_k100_2d,0.0560287,0.115365,0.294755,
218,sat_k100_2,0.0901569,0.171489,0.244839,
219,sat_k100_2p,0.0885187,0.168771,0.228602,
220,sat_k70_d,0.0439099,0.0860812,0.113993,
221,sat_k70,0.146082,0.139927,0.351065,
222,sat_k70_p,0.0626161,0.124838,0.165118,
223,sat_k75_d,0.0433436,0.0794717,0.116013,
