id,dataset,k=2,k=3,k=4,
38,sat_9_p,0.0168798,0.0279742,0.0431381,
39,sat_9dlx_d,0.0378633,0.137272,0.0639427,
40,sat_9dlx,0.0703967,0.172804,0.184085,
41,sat_9dlx_p,0.0638508,0.100871,0.168423,
42,sat_bug7,0.0,0.0,0.0,
43,sat_bug8_d,0.0,0.0,0.0,
44,sat_bug8,0.0,0.0,0.0,
45,sat_bug8_p,0.0,0.0,0.0,
46,sat_aaai_d,0.0122684,0.0262037,0.0569662,
47,sat_aaai,0.0190729,0.0482456,0.0563065,
48,sat_aaai_p,0.0193444,0.0445494,0.0591717,
49,sat_ACG_10p_d,0.0385548,0.069826,0.099279,
50,sat_ACG_10p,0.0548244,0.117347,0.164392,
51,sat_ACG_10p_p,0.0646956,0.12127,0.171686,
52,sat_ACG_5p0_d,0.035301,0.0655782,0.0884507,
53,sat_ACG_5p0,0.0541261,0.110112,0.146027,
54,sat_ACG_5p0_p,0.050337,0.102755,0.155511,
55,sat_ACG_5p1_d,0.0313825,0.062993,0.103456,
56,sat_ACG_5p1,0.0565626,0.115277,0.158935,
57,sat_ACG_5p1_p,0.0536462,0.106157,0.200919,
58,sat_01_d,0.00947827,0.0171748,0.0264935,
59,sat_01,0.0144586,0.0197497,0.0342518,
60,sat_01_p,0.0106622,0.020651,0.026498,
61,sat_27_d,0.0129007,0.015453,0.0278424,
62,sat_27,0.0170247,0.020566,0.034333,
63,sat_27_p,0.0121314,0.0173969,0.0229503,
64,sat_enc1_opt1_05_d,0.0350904,0.0609713,0.0635225,
65,sat_enc1_opt1_05,0.0286951,0.0583894,0.0769648,
66,sat_enc1_opt1_05_p,0.0248222,0.05531,0.0778725,
67,sat_enc1_opt1_10_d,0.0188306,0.0360686,0.0441717,
68,sat_enc1_opt1_10,0.0423491,0.0380264,0.0756529,
69,sat_enc1_opt1_10_p,0.0215277,0.0379764,0.0570684,
70,sat_enc1_opt1_15_d,0.0353115,0.0597526,0.0732985,
71,sat_enc1_opt1_15,0.0307647,0.0698525,0.0762643,
72,sat_enc1_opt1_15_p,0.0352268,0.0580825,0.0898272,
73,sat_enc1_opt2_4_d,0.0153808,0.0296413,0.0428452,
74,sat_enc1_opt2_4,0.0179579,0.037537,0.0751265,
75,sat_enc1_opt2_4_p,0.0168949,0.0486936,0.0874213,
76,sat_enc1_opt2_12_d,0.0102034,0.0207632,0.0283286,
77,sat_enc1_opt2_12,0.0122365,0.0248566,0.0381966,
78,sat_enc1_opt2_12_p,0.0105962,0.0212234,0.0438289,
79,sat_enc1_opt2_16_d,0.0143411,0.0252664,0.0351517,
80,sat_enc1_opt2_16,0.0113972,0.025642,0.0332253,
81,sat_enc1_opt2_16_p,0.0102274,0.0219558,0.0480058,
82,sat_enc2_opt1_05_d,0.0347292,0.0541409,0.0591476,
83,sat_enc2_opt1_05,0.027252,0.0570258,0.0731768,
84,sat_enc2_opt1_05_p,0.0272267,0.0594649,0.0772061,
85,sat_enc2_opt1_15_d,0.0311892,0.0679896,0.0677948,
86,sat_enc2_opt1_15,0.0244166,0.0531801,0.0721274,
