id,dataset,k=2,k=3,k=4,
78,sat_enc1_opt2_12_p,0.0100509,0.017069,0.0294803,
79,sat_enc1_opt2_16_d,0.00931592,0.0204209,0.0278628,
80,sat_enc1_opt2_16,0.0095653,0.0195824,0.0262031,
81,sat_enc1_opt2_16_p,0.00805286,0.015965,0.0330513,
82,sat_enc2_opt1_05_d,0.0207332,0.0373376,0.0399157,
83,sat_enc2_opt1_05,0.0214071,0.0451153,0.0526682,
84,sat_enc2_opt1_05_p,0.0225131,0.0474442,0.0579047,
85,sat_enc2_opt1_15_d,0.0205764,0.0492091,0.0430023,
86,sat_enc2_opt1_15,0.0210451,0.0501636,0.0546705,
87,sat_enc2_opt1_15_p,0.0220908,0.0435178,0.0591049,
88,sat_enc3_opt1_50_d,0.103577,0.155276,0.237711,
89,sat_enc3_opt1_50,0.126257,0.231183,0.323716,
90,sat_enc3_opt1_50_p,0.176067,0.290198,0.39286,
91,sat_enc3_opt2_21_d,0.0854821,0.131789,0.183829,
92,sat_enc3_opt2_21,0.115931,0.199396,0.288925,
93,sat_enc3_opt2_21_p,0.120808,0.228789,0.292698,
94,sat_enc3_opt2_12_d,0.0657057,0.129104,0.169651,
95,sat_enc3_opt2_12,0.0959262,0.18598,0.25611,
96,sat_enc3_opt2_12_p,0.0867334,0.177117,0.250232,
97,sat_enc3_opt2_14_d,0.0680427,0.112751,0.173653,
98,sat_enc3_opt2_14,0.0998157,0.191407,0.266616,
99,sat_enc3_opt2_14_p,0.0891608,0.18625,0.247726,
100,sat_blocks_d,0.122385,0.198153,0.264307,
101,sat_blocks,0.243183,0.445094,0.603826,
102,sat_blocks_p,0.293901,0.498714,0.665223,
103,sat_bob-opt_d,0.00818676,0.0223781,0.0329978,
104,sat_bob-opt,0.0101722,0.0262565,0.0426175,
105,sat_bob-opt_p,0.0150516,0.0248887,0.0382529,
106,sat_bob_d,0.00728732,0.0161431,0.0219985,
107,sat_bob,0.0113963,0.0268646,0.0265322,
108,sat_bob_p,0.0108266,0.020657,0.0277913,
109,sat_c10_d,0.0194405,0.0464046,0.0451278,
110,sat_c10,0.0399049,0.0510812,0.081726,
111,sat_c10_p,0.0279873,0.0397647,0.0707116,
112,sat_count_d,0.00915757,0.0176195,0.0243785,
113,sat_count,0.0133441,0.017354,0.0303223,
114,sat_count_p,0.00887906,0.0137117,0.0276656,
115,sat_ctl_d,0.0066761,0.0146958,0.0192133,
116,sat_ctl,0.00804465,0.0156228,0.0287453,
117,sat_ctl_p,0.00921764,0.0174764,0.0288269,
118,sat_ctl_5_d,0.00890477,0.0168857,0.0211804,
119,sat_ctl_5,0.0125657,0.029999,0.0379663,
120,sat_ctl_5_p,0.0193008,0.0298147,0.0426276,
121,sat_dated_11_d,0.0171822,0.0588198,0.0599286,
122,sat_dated_11,0.0276618,0.0504684,0.0674028,
123,sat_dated_11_p,0.0206749,0.0432975,0.0528775,
124,sat_dated_17_d,0.0168174,0.0388143,0.0456776,
125,sat_dated_17,0.0348803,0.0574823,0.0884341,
126,sat_dated_17_p,0.0391412,0.0584309,0.0881677,
127,sat_E02F20_d,0.0194191,0.033899,0.0473776,
128,sat_E02F20,0.00961979,0.0272334,0.0410271,
129,sat_E02F20_p,0.00937966,0.0253699,0.0323145,
130,sat_E02F22_d,0.0574711,0.586132,0.157521,
131,sat_E02F22,0.0242952,0.054194,0.0787872,
132,sat_E02F22_p,0.0232906,0.0502445,0.0716391,
133,sat_gss-18_d,0.00924816,0.0111249,0.0175549,
134,sat_gss-18,0.0194782,0.0285293,0.0398167,
135,sat_gss-18_p,0.0103474,0.0206918,0.0300392,
136,sat_gss-19_d,0.00719706,0.0146776,0.0220146,
137,sat_gss-19,0.0139108,0.0237556,0.0395066,
138,sat_gss-19_p,0.0149884,0.0287991,0.0372785,
139,sat_gss-20_d,0.0071231,0.0142119,0.0213003,
140,sat_gss-20,0.0163842,0.0200541,0.0405788,
141,sat_gss-20_p,0.0143381,0.0244253,0.0380038,
142,sat_gss-22_d,0.00744488,0.0214686,0.0192036,
143,sat_gss-22,0.0122503,0.0284526,0.0327902,
144,sat_gss-22_p,0.0166134,0.0256897,0.0395728,
145,sat_k45_d,0.0332039,0.0424886,0.0576885,
146,sat_k45,0.0151989,0.0277155,0.0505499,
147,sat_k45_p,0.0156332,0.040673,0.0407177,
148,sat_itox_d,0.0577028,0.0495577,0.080253,
149,sat_itox,0.0232463,0.0425595,0.0664564,
150,sat_itox_p,0.0195709,0.0520467,0.0511223,
151,sat_k2fix_d,0.0141622,0.0210616,0.0936072,
152,sat_k2fix,0.00702369,0.0236649,0.0273744,
153,sat_k2fix_p,0.0208957,0.0305923,0.0619227,
154,sat_manol_c10_i_d,0.0322637,0.0494635,0.0669538,
155,sat_manol_c10_i,0.0500018,0.0892571,0.0982416,
156,sat_manol_c10_i_p,0.0483516,0.0728262,0.0939557,
157,sat_manol_c10_d,0.0494124,0.0717928,0.110319,
158,sat_manol_c10,0.0999864,0.154734,0.170207,
159,sat_manol_c10_p,0.0603975,0.120678,0.18574,
160,sat_manol_c8_d,0.0288444,0.0481965,0.102128,
161,sat_manol_c8,0.0303967,0.120432,0.105028,
162,sat_manol_c8_p,0.0408518,0.0515497,0.0994426,
163,sat_manol_g10_i_d,0.031161,0.0528624,0.0672285,
164,sat_manol_g10_i,0.0490733,0.085979,0.10646,
165,sat_manol_g10_i_p,0.0471868,0.0709938,0.118808,
166,sat_MD5-28-1_d,0.00968738,0.0412982,0.024584,
167,sat_MD5-28-1,0.0121353,0.0242293,0.0307325,
168,sat_MD5-28-1_p,0.00964144,0.0215871,0.0264238,
169,sat_MD5-28-2_d,0.0127744,0.0245172,0.0443606,
170,sat_MD5-28-2,0.0136997,0.0233087,0.0323312,
171,sat_MD5-28-2_p,0.00979937,0.0159433,0.0263952,
172,sat_MD5-28-4_d,0.00991516,0.0284994,0.020982,
173,sat_MD5-28-4,0.0136291,0.0244496,0.0336376,
174,sat_MD5-28-4_p,0.00960218,0.0183606,0.0284205,
175,sat_MD5-29-4_d,0.0104266,0.0294968,0.0328071,
176,sat_MD5-29-4,0.0132771,0.0244387,0.0348897,
177,sat_MD5-29-4_p,0.0129308,0.0157276,0.027683,
178,sat_MD5-30-4_d,0.0125699,0.0199513,0.0251048,
179,sat_MD5-30-4,0.0128327,0.0250231,0.0319913,
180,sat_MD5-30-4_p,0.00967265,0.0231413,0.0265285,
181,sat_MD5-30-5_d,0.0119916,0.0171156,0.0248632,
182,sat_MD5-30-5,0.0133285,0.0210407,0.035625,
183,sat_MD5-30-5_p,0.00842876,0.0177253,0.0265542,
184,sat_min_d,0.0261392,0.0443369,0.0862957,
185,sat_min,0.0302362,0.0483879,0.098812,
186,sat_min_p,0.0285201,0.0563444,0.079088,
187,sat_p30_d,0.0285366,0.0891368,0.0988889,
188,sat_p30,0.0377769,0.0893416,0.186392,
189,sat_p30_p,0.0534027,0.0972324,0.118643,
190,sat_p30_NOT_d,0.015889,0.0723139,0.0425787,
191,sat_p30_NOT,0.0330591,0.0508283,0.0876856,
192,sat_p30_NOT_p,0.0357518,0.0655519,0.111413,
193,sat_non_p30_d,0.0280576,0.0874474,0.10005,
194,sat_non_p30,0.0382257,0.0941577,0.137458,
195,sat_non_p30_p,0.0603885,0.0966562,0.119397,
196,sat_post_d,0.0438007,0.0686166,0.107104,
197,sat_post,0.0417613,0.0747584,0.0932502,
198,sat_post_p,0.0454581,0.0820842,0.101265,
199,sat_post-ee_d,0.0334888,0.061587,0.0997188,
200,sat_post-ee,0.0317916,0.0621769,0.0977297,
201,sat_post-ee_p,0.0301003,0.0498601,0.091776,
202,sat_L100_d,0.091596,0.135915,0.326555,
203,sat_L100,0.0590456,0.101694,0.232613,
204,sat_L100_p,0.0748768,0.140037,0.174583,
205,sat_L150_d,0.155139,0.264856,0.670254,
206,sat_L150,0.0813774,0.159665,0.461429,
207,sat_L150_p,0.077333,0.188987,0.265432,
208,sat_L200_d,0.210571,0.216599,0.299396,
209,sat_L200,0.154917,0.513799,0.3874,
210,sat_L200_p,0.433134,0.454864,0.668666,
211,sat_L80_d,0.0836799,0.135014,0.169376,
212,sat_L80,0.0453495,0.100377,0.517501,
213,sat_L80_p,0.0692472,0.0997027,0.161521,
214,sat_k100_1d,0.0659655,0.115055,0.30437,
215,sat_k100_1,0.0949117,0.193256,0.263079,
216,sat_k100_1p,0.0890832,0.183584,0.254594,
217,sat_k100_2d,0.0621502,0.129315,0.342474,
218,sat_k100_2,0.102891,0.208251,0.283499,
219,sat_k100_2p,0.095527,0.195677,0.258319,
220,sat_k70_d,0.050741,0.0932804,0.130306,
221,sat_k70,0.16169,0.158752,0.397574,
222,sat_k70_p,0.0689375,0.14856,0.188784,
223,sat_k75_d,0.0494848,0.0867013,0.128437,
224,sat_k75,0.0836432,0.168058,0.222052,
225,sat_k75_p,0.071997,0.15484,0.19989,
226,sat_k80_d,0.051706,0.0923666,0.141085,
227,sat_k80,0.0884901,0.168721,0.239533,
228,sat_k80_p,0.0747002,0.161471,0.211203,
229,sat_k85_2d,0.0560725,0.105997,0.159692,
230,sat_k85_2,0.0916406,0.179537,0.239667,
231,sat_k85_2p,0.0791148,0.174866,0.305153,
232,sat_k85_3d,0.0572027,0.108521,0.162802,
233,sat_k85_3,0.0917388,0.181906,0.242636,
234,sat_k85_3p,0.0833063,0.170827,0.29563,
235,sat_k90_d,0.0576458,0.119877,0.144158,
236,sat_k90,0.0925495,0.185037,0.262832,
237,sat_k90_p,0.0832314,0.175915,0.237532,
238,sat_k95_d,0.0599149,0.113035,0.148418,
239,sat_k95,0.0961564,0.192051,0.335668,
240,sat_k95_p,0.0845147,0.174817,0.238036,
241,sat_slp_d,0.018198,0.0451167,0.0695152,
242,sat_slp,0.0378415,0.0790904,0.0793003,
243,sat_slp_p,0.0466168,0.095133,0.103232,
244,sat_030_d,0.0606747,0.0875292,0.1392,
245,sat_030,0.07335,0.205395,0.191684,
246,sat_030_p,0.0985495,0.19121,0.223189,
247,sat_050_d,0.0712705,0.122818,0.208807,
248,sat_050,0.0876119,0.251324,0.293599,
249,sat_050_p,0.0760676,0.166974,0.236807,
250,sat_UCG-10p0_d,0.0182281,0.0307245,0.0608098,
251,sat_UCG-10p0,0.0347948,0.051207,0.10865,
252,sat_UCG-10p0_p,0.036651,0.0896379,0.105137,
253,sat_UCG-10p1_d,0.0166684,0.0624565,0.0449628,
254,sat_UCG-10p1,0.0300225,0.0578005,0.0934995,
255,sat_UCG-10p1_p,0.0298287,0.0570946,0.0728084,
256,sat_UCG-5p0_d,0.0237555,0.0375653,0.0524343,
257,sat_UCG-5p0,0.039395,0.0737448,0.123843,
258,sat_UCG-5p0_p,0.0378591,0.062273,0.0805429,
259,sat_UR-15_d,0.0214334,0.0358368,0.0503719,
260,sat_UR-15,0.0428262,0.0715307,0.0813023,
261,sat_UR-15_p,0.0346231,0.089361,0.108188,
262,sat_UR-20_d,0.0225446,0.0382639,0.0607763,
263,sat_UR-20,0.0448496,0.0816101,0.113422,
264,sat_UR-20_p,0.0469337,0.0713526,0.10358,
265,sat_UTI_d,0.0371427,0.0568603,0.0847841,
266,sat_UTI,0.0343084,0.0594341,0.0996354,
267,sat_UTI_p,0.0379914,0.0603914,0.0811393,
268,sat_2.0_d,0.0430625,0.0658523,0.27976,
269,sat_2.0,0.100983,0.262096,0.310305,
270,sat_2.0_p,0.0780888,0.155032,0.190426,
271,sat_4.0-9_d,0.0636185,0.0592155,0.549628,
272,sat_4.0-9,0.103493,0.187406,0.187007,
273,sat_4.0-9_p,0.0830091,0.142105,0.190395,
274,192bit,0.0134729,0.016382,0.0258519,
275,2cubes,0.0131602,0.0292657,0.0431311,
276,2D,0.0100721,0.0210695,0.0332672,
277,3D,0.0307975,0.0701171,0.0563171,
278,ABACUS,0.00639958,0.0156213,0.015887,
279,af23560,0.00565493,0.0121738,0.014453,
280,af_shell,0.0301264,0.0554697,0.0780023,
281,airfoil,0.00604099,0.00968129,0.0162715,
282,Andrews,0.0137168,0.0223956,0.0285445,
283,appu,0.0104263,0.0242166,0.0338996,
284,as-22,0.0106422,0.0140397,0.0495875,
285,astro,0.0169386,0.0241461,0.0317816,
286,atmos,0.082366,0.138832,0.178141,
287,av41092,0.0137842,0.0243814,0.0299312,
288,barrier,0.0304405,0.0400427,0.0598501,
289,Baumann,0.0122499,0.0212875,0.0297345,
290,bayer04,0.00621766,0.0105288,0.021328,
291,bbmat,0.0100235,0.0158495,0.0245631,
292,bcsstk,0.00478819,0.0116576,0.0167006,
293,Ben,0.0241255,0.0423878,0.0679549,
294,bibd,0.0039492,0.0140707,0.0170193,
295,bips,0.00608495,0.0134193,0.0140812,
296,bloweya,0.00786544,0.0277485,0.0285963,
297,bundle,0.00551428,0.0115456,0.0162757,
298,c-55,0.0150857,0.0245116,0.0308322,
299,c-61,0.00756981,0.0134031,0.0278561,
300,c-64,0.0182501,0.0343299,0.049783,
301,CondMat,0.0112767,0.0167453,0.0183782,
302,cage10,0.00791607,0.0137335,0.0172737,
303,ccc,0.00632192,0.0207095,0.0289376,
304,cfd,0.0163438,0.0237969,0.0345967,
305,Chem97Zt,0.00238233,0.00620087,0.00682053,
306,circuit,0.00822295,0.0100768,0.024219,
307,ckt,0.0152786,0.0250041,0.039625,
308,cnr,0.0185568,0.0335246,0.0466046,
309,conf5_4,0.007704,0.0248741,0.0211513,
310,copter,0.0053398,0.0122551,0.0172336,
311,coupled,0.00460894,0.0162325,0.0180006,
312,crash,0.0151762,0.0278349,0.0386589,
313,cryg,0.00507544,0.013633,0.0165973,
314,crystk,0.00391173,0.00984537,0.0116385,
315,d_pretok,0.0153947,0.0286039,0.0496092,
316,dac11,0.0588734,0.11222,0.129672,
317,dac14,0.0427893,0.0841414,0.113859,
318,dac16,0.0558341,0.083026,0.102012,
319,dac2,0.0592747,0.112335,0.1426,
320,dac3,0.0585245,0.108265,0.12832,
321,dac6,0.0645043,0.120961,0.159195,
322,dac7,0.0594923,0.13479,0.174481,
323,delta,0.00719521,0.0165198,0.0247822,
324,denormal,0.0104532,0.0206954,0.0273342,
325,dict,0.00646012,0.0575589,0.0473689,
326,diel,0.0580676,0.0973213,0.124786,
327,cova2,0.00730596,0.0151386,0.0288871,
328,ecl32,0.0189312,0.017526,0.0379379,
329,Emilia,0.0832812,0.145435,0.211885,
330,epb1,0.00574108,0.0147852,0.0188247,
331,ESOC,0.0326369,0.122612,0.0615605,
332,Eternity,0.00927762,0.0311305,0.239967,
333,ex19,0.00221133,0.00849885,0.0100127,
334,F2,0.014189,0.0239274,0.0350323,
335,fd18,0.0191934,0.021669,0.0266081,
336,fem,0.0118669,0.0300334,0.0327002,
337,finan,0.00916722,0.0155227,0.0252689,
338,flower,0.0120606,0.0266418,0.0469202,
339,foldoc,0.0126019,0.0362116,0.0269664,
340,Franz,0.0148179,0.043525,0.0302922,
341,G2,0.0227164,0.0424198,0.0529011,
342,g7jac,0.00582164,0.0133905,0.0177341,
343,garon,0.00417396,0.0118595,0.0133779,
344,gearbox,0.019777,0.0387035,0.052458,
345,gemat,0.00864939,0.00897251,0.0117869,
346,graphics,0.00724635,0.0144315,0.0209541,
347,gyro,0.00374755,0.00753883,0.0176076,
348,H2O,0.0173296,0.0359341,0.0390501,
349,HEP,0.0146806,0.0582559,0.0267852,
350,HTC,0.0251948,0.0395984,0.0530386,
351,hvdc1,0.00515871,0.0108813,0.0163883,
352,IG5,0.00657621,0.0358696,0.0599366,
353,Ill,0.00579558,0.0126955,0.0178222,
354,interp,0.0139163,0.0275663,0.0482948,
355,IMDB,0.172148,0.320981,0.217486,
356,ibm01,0.00914166,0.0126961,0.0183654,
357,ibm02,0.00948234,0.0128654,0.023948,
358,ibm03,0.00760032,0.0151819,0.0201337,
359,ibm04,0.0100109,0.014303,0.0231219,
360,ibm05,0.00882199,0.0205022,0.0428517,
361,ibm06,0.0086187,0.0215291,0.0218641,
362,ibm07,0.00956927,0.0174511,0.0320773,
363,ibm08,0.0109403,0.0186311,0.0372875,
364,ibm09,0.00958518,0.0167891,0.0285982,
365,ibm10,0.0139176,0.0166913,0.0330709,
366,ibm11,0.0120963,0.0204547,0.0256961,
367,ibm12,0.0115625,0.0277526,0.0278301,
368,ibm13,0.0127348,0.0221154,0.0369738,
369,ibm14,0.0182691,0.022025,0.0421026,
370,ibm15,0.0204251,0.0355723,0.0445099,
371,ibm16,0.0124793,0.0247301,0.0362805,
372,kim1,0.00777666,0.0144089,0.0177951,
373,kkt,0.0995552,0.198618,0.3061,
374,duct3D,0.0113268,0.0204991,0.0346753,
375,lhr14,0.003068,0.00694188,0.0113287,
376,li,0.00822549,0.0131436,0.0266457,
377,tissue,0.00504135,0.0138856,0.0183,
378,Lin,0.0259879,0.0416944,0.066221,
379,lp_nug,0.0109826,0.0157871,0.0242338,
380,lp_pds,0.0212836,0.0521085,0.0383298,
381,lung,0.00532199,0.00862504,0.0137663,
382,m14b,0.0181776,0.0368107,0.053935,
383,mac,0.014998,0.0284505,0.047788,
384,Maragal,0.015768,0.0149442,0.0239926,
385,mc2depi,0.0210376,0.0459903,0.0620344,
386,mixtank,0.00650017,0.0151178,0.026403,
387,mono,0.020742,0.0432475,0.0763856,
388,mri1,0.00989718,0.021748,0.0252632,
389,msc,0.00587664,0.00882068,0.0136305,
390,msdoor,0.0310167,0.0643154,0.0919046,
391,mult_dcop,0.023659,0.0360611,0.056173,
392,nasasrb,0.0150872,0.0261935,0.038432,
393,nd12k,0.0268767,0.0375623,0.0493383,
394,net100,0.0110712,0.0339808,0.0338322,
395,nopoly,0.00634696,0.00812825,0.0135498,
396,actors,0.0288055,0.0445695,0.0542305,
397,www,0.00581411,0.0174709,0.216506,
398,obstclae,0.00603139,0.0161123,0.023541,
399,olafu,0.00428486,0.0103928,0.0155808,
400,opt1,0.00622285,0.011354,0.0246308,
401,Oregon,0.0135987,0.0180721,0.0281236,
402,p2p,0.0218383,0.0179995,0.0480959,
403,para,0.0232461,0.0607415,0.0505625,
404,parabolic,0.0203336,0.0440894,0.0617914,
405,Pd,0.0192596,0.0369946,0.0419906,
406,pdb,0.0108893,0.0223987,0.0267648,
407,pds,0.0165279,0.0267651,0.0488058,
408,pesa,0.00769477,0.0128653,0.0199519,
409,PGP,0.00680072,0.0156683,0.0125248,
410,pkustk,0.0108536,0.0229243,0.0313775,
411,poisson3D,0.0172986,0.0265823,0.0365517,
412,poli3,0.0049802,0.00810453,0.0129085,
413,powersim,0.00434,0.00772488,0.0129064,
414,pre2,0.0385691,0.0607576,0.0873616,
415,Pres,0.00353457,0.00753397,0.0137604,
416,psse2,0.00553935,0.0121264,0.0160157,
417,qa8fk,0.0125482,0.0234033,0.0386158,
418,rajat,0.0259129,0.0211857,0.0405748,
419,Reuters,0.0129501,0.0329418,0.0334499,
420,RFdevice,0.0121553,0.0252976,0.0353431,
421,rgg,0.0155534,0.0282961,0.0429704,
422,rim,0.00416214,0.0113481,0.0266174,
423,rma,0.00871241,0.0202141,0.0248411,
424,Rucci,0.0633128,0.146002,0.152649,
425,s4dkt,0.0176177,0.0276733,0.0329583,
426,scfxm,0.0102412,0.0142803,0.0187349,
427,scircuit,0.0123567,0.0279428,0.0383322,
428,shallow,0.00919648,0.0207599,0.0369573,
429,sherman,0.0284168,0.0281371,0.0451459,
430,ship,0.00933367,0.0161991,0.0255033,
431,shock,0.0135253,0.0299446,0.0386986,
432,shyy,0.0103775,0.019418,0.031535,
433,skirt,0.00493452,0.0107595,0.0139365,
434,sme3D,0.00736945,0.0229185,0.022349,
435,soc-sign,0.252514,0.0376659,0.502811,
436,sparsine,0.0124722,0.0237987,0.0390942,
437,spmsrtls,0.00868578,0.0140664,0.0177313,
438,std1_Jac3,0.00882192,0.0181253,0.0275488,
439,stokes,0.00723366,0.0155443,0.0283692,
440,ted_A,0.00418384,0.00661071,0.00807153,
441,TF16,0.00707934,0.0205328,0.0365323,
442,thermal,0.00878984,0.015827,0.0264046,
443,therm,0.0113208,0.0196561,0.0321635,
444,tmt,0.0367573,0.0782434,0.0868216,
445,tomogra,0.00904091,0.0191208,0.0357661,
446,torso,0.0244165,0.0379792,0.0609065,
447,Trec,0.00696537,0.0,0.0,
448,Trefe,0.0108831,0.0230819,0.0183238,
449,TSOPF,0.00757427,0.0208768,0.0203042,
450,us04,0.00404196,0.0285047,0.0546343,
451,usroads,0.0112489,0.0204301,0.0288147,
452,venkat,0.00899038,0.0163364,0.0204931,
453,vibro,0.00980046,0.0170116,0.0183797,
454,plastic,0.00863664,0.0170358,0.021183,
455,rocks,0.00677198,0.0163286,0.0252499,
456,wave3D,0.00779507,0.0122729,0.0229482,
457,wathen120,0.0074704,0.0150843,0.0221344,
458,water,0.0129133,0.0191752,0.0375581,
459,wang4,0.011191,0.0203845,0.0256185,
460,xenon,0.0158152,0.0298416,0.0443298,
461,Zhao,0.00826042,0.0189637,0.0239209,
462,G67,0.00577555,0.0173775,0.0186917,
463,af101,0.0809513,0.125398,0.148695,
464,eco1,0.0478955,0.0872374,0.11805,
465,ibm18,0.0145497,0.0327456,0.0492927,
466,ibm17,0.0175999,0.0346201,0.0445966,
467,web1M,0.0382424,0.0626334,0.0899865,
468,nl120,0.0,0.0,0.0,
469,sat_p,0.0,0.0,0.0,
470,wbedu,0.0,0.0,0.0,
471,Stanf,0.0437403,0.0776951,0.0810902,
472,gene2,0.0284215,0.0527371,0.0573037,
473,Hamr3,0.0386762,0.0717459,0.154065,
474,StocF,0.0655,0.113286,0.149301,
475,lang,0.12236,0.544169,0.19599,
476,kron,0.0750762,0.125855,0.18655,
477,case39,0.0225164,0.0231933,0.0389816,
478,dac9,0.0559603,0.104004,0.125331,
479,dac12,0.0736208,0.13806,0.185456,
480,dac19,0.056666,0.0817966,0.100908,
481,tran4,0.0220848,0.150978,0.261211,
482,Cheb4,0.0210296,0.0269203,0.0335509,
483,sat_d,0.355245,0.0,1.3123,
484,HV15R,0.0,0.0,0.0,
485,gupta2,0.0288561,0.0574963,0.0586086,
486,ASIC,0.518905,0.343918,1.79682,
487,ASIC320k,0.138237,0.359539,0.649303,
488,wiki-Talk,0.202865,2.51583,5.63697,
489,com-Youtube,0.71975,0.894993,3.55542,
490,Freescal,0.0582361,0.110079,0.172218,
491,roadNet-CA,0.0363306,0.0753752,0.123428,
492,delaunay23,0.17881,0.0,0.0,
493,coPapersDBLP,0.0955764,0.116462,0.406744,
494,dc1,0.0218507,0.155386,0.262121,
495,channel,0.0,0.0,0.0,
496,as-Skitter,0.295965,1.08718,0.750616,
497,ASIC_100k,0.0593255,0.0959527,0.202742,
498,dc2,0.0227711,0.154073,0.261773,
499,tran5,0.022576,0.152845,0.287293,
